# stan_version_major = 2
# stan_version_minor = 8
# stan_version_patch = 0
# model = ukeu_3_model
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = stan/data.R
# init = 2 (Default)
# random
#   seed = 2252998156
# output
#   file = stan/ukeu_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,grand_mu,grand_sigma,kappa_pollster.1,kappa_pollster.2,kappa_pollster.3,kappa_pollster.4,kappa_pollster.5,kappa_pollster.6,kappa_pollster.7,kappa_pollster.8,kappa_pollster.9,kappa_pollster.10,kappa_pollster.11,kappa_pollster.12,kappa_pollster.13,kappa_pollster.14,kappa_pollster.15,kappa_teleph
# Adaptation terminated
# Step size = 0.0395551
# Diagonal elements of inverse mass matrix:
# 0.156827, 4.09737e-05, 0.170366, 0.163559, 0.157127, 0.161299, 0.202636, 0.16611, 0.156285, 0.208777, 0.185146, 0.167696, 0.169172, 0.159134, 0.168103, 0.160686, 0.167572, 0.00661041
-182403,0.727807,0.0395551,4,15,0,-0.565887,5.55689,0.266911,0.527867,0.553707,0.356702,0.237675,0.843537,0.617477,0.551357,0.163507,0.494435,0.930739,0.653047,0.90697,0.727276,0.591574,0.414815
-182399,1,0.0395551,4,15,0,-0.593183,5.56435,0.0868868,0.576866,0.567239,0.619229,0.442326,1.07514,0.620683,0.381347,0.239372,0.54364,0.82996,0.602339,0.888819,0.735054,0.793178,0.400204
-182404,0.996257,0.0395551,4,15,0,-0.65581,5.57794,0.113508,0.76624,0.589578,0.388061,0.333804,1.0893,0.633104,0.438191,0.110242,0.675765,1.05622,0.719161,0.906487,0.641865,0.785,0.364124
-182400,0.856269,0.0395551,7,111,0,-0.483487,5.58385,-0.318348,0.342883,0.482208,0.323497,0.476378,0.792569,0.514737,0.373525,0.530082,0.634861,0.772998,0.603153,0.876862,0.740159,0.602166,0.31009
-182406,0.957478,0.0395551,4,15,0,-0.512975,5.60658,-0.26977,0.549343,0.400901,0.452236,0.270184,0.921696,0.483764,0.61308,0.450734,0.462484,0.925892,0.404544,0.888257,0.51116,0.690369,0.31863
-182400,1,0.0395551,5,31,0,-0.550046,5.60535,-0.133327,0.374607,0.495544,0.34048,0.57722,0.70689,0.51534,0.609992,0.421431,0.609118,0.782526,0.664329,0.922279,0.666119,0.656815,0.325135
-182401,0.975715,0.0395551,5,31,0,-0.481581,5.59623,0.216388,0.519464,0.415575,0.318404,1.08082,1.01061,0.466536,0.665669,0.191365,0.552233,0.920324,0.540173,0.75462,0.591847,0.624537,0.318418
-182404,0.791763,0.0395551,7,127,0,-0.65195,5.59313,-0.481548,0.590596,0.647201,0.535992,1.03928,0.796646,0.624946,0.507703,0.363323,0.998592,1.10532,0.755408,1.08767,0.747405,0.982272,0.217031
-182396,0.989451,0.0395551,8,191,0,-0.843113,5.57195,0.47494,0.764717,0.809245,0.67261,0.851398,1.11759,0.834608,0.470934,0.607654,0.752162,0.990222,0.919173,1.16877,1.02332,0.942076,0.388806
-182394,0.819508,0.0395551,7,127,0,-0.880402,5.49468,0.206861,0.790179,0.874909,0.748507,1.19581,1.28618,0.834501,0.639163,0.510198,0.966507,1.16038,0.91611,1.25152,0.973644,1.10789,0.319274
-182396,0.956224,0.0395551,7,95,0,-0.821139,5.49334,0.0299301,0.890268,0.801119,0.736682,1.13264,1.20643,0.747802,0.496969,0.58601,0.822092,1.18676,0.862062,1.19504,0.933816,0.982759,0.319432
-182395,0.636599,0.0395551,9,319,0,0.8811,5.49659,-1.61413,-0.962404,-0.917679,-0.982835,-0.55783,-0.612039,-0.924311,-1.12405,-1.24335,-0.79372,-0.498387,-0.808708,-0.600823,-0.682362,-0.653479,0.33707
-182394,0.868606,0.0395551,7,111,0,0.641181,5.49758,-1.29896,-0.690403,-0.722413,-0.749014,-0.502982,-0.417308,-0.622369,-0.806651,-1.04882,-0.414731,-0.200687,-0.622742,-0.194187,-0.462365,-0.436987,0.245749
-182394,0.881393,0.0395551,5,31,0,0.625719,5.51285,-1.37299,-0.706347,-0.633885,-0.721599,-0.534038,-0.394916,-0.611735,-0.871729,-0.98231,-0.48234,-0.206262,-0.59039,-0.295524,-0.377712,-0.415685,0.26177
-182394,0.972008,0.0395551,7,95,0,0.583119,5.52873,-1.19204,-0.581487,-0.651462,-0.74104,-0.2645,-0.0703985,-0.613636,-0.759778,-0.682028,-0.706674,-0.317517,-0.505941,-0.244323,-0.462861,-0.522357,0.379773
-182395,0.763505,0.0395551,6,47,0,0.568467,5.51633,-1.16186,-0.521381,-0.645695,-0.71772,-0.424378,-0.109153,-0.59287,-0.701792,-0.677339,-0.645333,-0.171565,-0.621403,-0.366887,-0.472819,-0.459985,0.382734
-182399,0.769712,0.0395551,7,127,0,0.542723,5.47881,-0.968741,-0.604288,-0.619971,-0.710686,-0.11145,-0.163278,-0.556306,-0.916995,-0.722586,-0.300043,-0.330248,-0.575597,-0.182633,-0.311981,-0.335693,0.239014
-182398,0.792353,0.0395551,6,63,0,0.544243,5.51694,-0.734337,-0.648002,-0.607229,-0.642509,-0.105078,-0.339402,-0.545804,-0.838508,-0.904386,-0.599982,-0.0196923,-0.480582,-0.140189,-0.43752,-0.336836,0.296248
-182395,0.885925,0.0395551,4,15,0,0.619956,5.51892,-1.10084,-0.634485,-0.674461,-0.743952,0.0521572,-0.396445,-0.587791,-0.861509,-0.82868,-0.479255,-0.282204,-0.661515,-0.263389,-0.458873,-0.559853,0.295983
-182398,0.886113,0.0395551,6,63,0,0.620824,5.51226,-0.985651,-0.694893,-0.651566,-0.789882,-0.12978,-0.405475,-0.680331,-1.03799,-0.904294,-0.547801,-0.202336,-0.466016,-0.25777,-0.526413,-0.515425,0.308235
-182404,0.533333,0.0395551,6,63,0,0.586917,5.56898,-1.22519,-0.593039,-0.703597,-0.82375,0.213714,-0.14017,-0.589548,-0.971743,-0.640866,-0.601996,-0.326733,-0.455214,-0.220183,-0.363808,-0.396593,0.293834
-182403,0.78347,0.0395551,5,31,0,0.556722,5.57836,-1.21564,-0.655929,-0.692769,-0.596543,0.160029,-0.399404,-0.559106,-0.865529,-0.742797,-0.519927,-0.224566,-0.646898,-0.244399,-0.45898,-0.40022,0.31511
-182397,0.989806,0.0395551,6,63,0,0.447127,5.6103,-1.25837,-0.476638,-0.459781,-0.618289,-0.481694,0.0346802,-0.507202,-0.924873,-0.560144,-0.381657,-0.0975916,-0.401724,-0.0834921,-0.348337,-0.302429,0.322247
-182396,0.987581,0.0395551,5,31,0,0.433555,5.57077,-1.11842,-0.583677,-0.527333,-0.478314,-0.457433,-0.0605516,-0.417506,-0.564019,-0.872371,-0.466154,-0.142665,-0.399191,-0.15012,-0.345609,-0.313796,0.360028
-182397,0.946688,0.0395551,6,63,0,0.467639,5.4914,-0.905504,-0.531804,-0.522949,-0.495402,-0.499108,-0.23362,-0.461904,-0.794154,-0.456556,-0.591924,-0.164562,-0.424049,-0.0931919,-0.446582,-0.315277,0.351925
-182395,0.859346,0.0395551,6,63,0,0.411164,5.51974,-1.29455,-0.577061,-0.462198,-0.453966,0.060343,0.0273102,-0.42556,-0.611312,-0.888983,-0.318572,-0.0699144,-0.405938,0.000625228,-0.268953,-0.191966,0.248845
-182400,0.978282,0.0395551,6,63,0,0.446275,5.62747,-1.02772,-0.334081,-0.455291,-0.647594,-0.326237,-0.243901,-0.474847,-0.644825,-0.648503,-0.244884,-0.0220923,-0.433067,-0.0450656,-0.357705,-0.131419,0.249504
-182399,0.860423,0.0395551,6,63,0,0.467696,5.53995,-1.10927,-0.359395,-0.515578,-0.681723,-0.388999,0.0311055,-0.428292,-0.4983,-0.699614,-0.333646,-0.171745,-0.409525,-0.119431,-0.389243,-0.1414,0.239568
-182398,1,0.0395551,5,31,0,0.494502,5.53477,-1.07502,-0.43564,-0.522196,-0.714152,-0.386986,0.059988,-0.533633,-0.534033,-0.613419,-0.413105,-0.0352207,-0.406409,-0.19517,-0.378631,-0.164584,0.239361
-182395,0.858782,0.0395551,8,223,0,-0.136632,5.53903,-0.398411,0.113821,0.0776859,-0.0204244,0.0694512,0.236828,0.0878153,0.0213167,-0.191735,0.21476,0.576341,0.183859,0.340129,0.207841,0.172657,0.37497
-182398,0.835285,0.0395551,8,255,0,0.143284,5.48825,-0.672266,-0.1608,-0.224742,-0.224556,-0.245935,-0.0624374,-0.165594,-0.521603,-0.503249,-0.0243657,0.00715012,-0.145944,0.109149,-0.118709,0.000452386,0.345902
-182398,0.880956,0.0395551,5,31,0,0.157022,5.49342,-1.03497,-0.243048,-0.212176,-0.24525,-0.0943162,0.383772,-0.158622,-0.540013,-0.324656,-0.225261,0.374698,-0.157118,0.210363,0.0208781,-0.188578,0.361301
-182400,0.946071,0.0395551,8,191,0,-0.435071,5.54728,0.150584,0.427475,0.415429,0.312787,0.699401,0.883992,0.42039,0.532533,0.106795,0.503112,0.591434,0.392007,0.943445,0.681075,0.654982,0.265691
-182395,0.931071,0.0395551,5,31,0,-0.48163,5.52599,-0.15778,0.389414,0.43484,0.395816,0.808055,0.894053,0.500042,0.0788838,0.389573,0.572188,1.09003,0.518454,0.766065,0.548049,0.640281,0.269818
-182395,0.986534,0.0395551,6,47,0,-0.470052,5.51686,-0.0329522,0.338545,0.404017,0.42506,0.629404,0.740494,0.47541,0.518434,0.0780581,0.536793,0.665997,0.523991,0.749049,0.519153,0.544997,0.387852
-182396,0.839477,0.0395551,7,127,0,-0.211211,5.57727,-0.287029,0.116018,0.177216,0.0458875,0.692247,0.62004,0.240823,0.426387,-0.0953759,0.371494,0.644432,0.2444,0.636317,0.326609,0.452973,0.302794
-182396,0.719532,0.0395551,6,63,0,-0.219732,5.56691,-0.497076,0.261264,0.145215,0.195236,0.375395,0.627827,0.207492,0.367061,0.176918,0.272141,0.4273,0.301032,0.529331,0.392564,0.330623,0.346227
-182400,0.900973,0.0395551,6,47,0,-0.313788,5.58934,-0.403092,0.142275,0.266549,0.256177,0.73102,0.866276,0.250798,0.166865,-0.15246,0.331413,0.818217,0.309126,0.803887,0.499638,0.517457,0.311728
-182402,0.967368,0.0395551,4,15,0,-0.319691,5.58572,-0.226308,0.267812,0.270591,0.155001,0.700899,0.85447,0.302957,0.34537,0.00951934,0.471006,0.694057,0.372048,0.421913,0.466878,0.366183,0.289546
-182395,0.926567,0.0395551,4,15,0,-0.323525,5.563,-0.243458,0.19478,0.298833,0.225487,0.720983,0.717123,0.284248,0.126812,0.0451967,0.391118,0.683379,0.302947,0.790443,0.435087,0.677643,0.312317
-182401,0.845722,0.0395551,7,79,0,-0.290954,5.56494,0.00785607,0.399951,0.265327,0.171996,0.511823,0.660769,0.237135,0.131891,0.246776,0.413863,0.446717,0.414003,0.516162,0.446953,0.306451,0.369631
-182400,0.965791,0.0395551,6,63,0,-0.331243,5.54167,-0.427476,0.200654,0.224235,0.311021,0.943459,0.569725,0.307027,-0.0541431,0.114302,0.156591,0.736756,0.391492,0.650244,0.386114,0.453222,0.391016
-182395,0.97655,0.0395551,4,15,0,-0.337824,5.54555,-0.363499,0.225996,0.271926,0.218202,0.943578,0.618466,0.337761,-0.0251945,0.0727303,0.27867,0.716699,0.30827,0.659747,0.325035,0.427045,0.381537
-182401,0.993116,0.0395551,8,191,0,0.179097,5.51965,-0.647361,-0.297899,-0.223449,-0.390387,-0.606202,0.310657,-0.155364,-0.684157,-0.124336,-0.218173,-0.0376498,-0.161789,0.227048,-0.144507,-0.0339826,0.392611
-182402,0.992719,0.0395551,6,63,0,0.483301,5.48479,-1.13721,-0.468137,-0.527412,-0.679899,0.325473,0.0303831,-0.502235,-0.455629,-0.552848,-0.406577,-0.315223,-0.467559,-0.305565,-0.256288,-0.390483,0.364502
-182392,0.977601,0.0395551,5,31,0,0.374017,5.50562,-1.0459,-0.429365,-0.449481,-0.500572,-0.0643869,-0.140974,-0.364318,-0.496264,-0.650223,-0.416645,-0.0396364,-0.317312,-0.0979087,-0.336496,-0.248288,0.375994
-182395,0.812589,0.0395551,7,127,0,0.204027,5.51591,-0.834247,-0.168915,-0.27861,-0.307839,-0.100617,0.249634,-0.162237,-0.829954,-0.33014,-0.21669,0.035033,-0.127465,0.091142,-0.0784457,-0.0103534,0.338597
-182396,0.99849,0.0395551,8,255,0,0.508971,5.57777,-1.08992,-0.574158,-0.583149,-0.620202,-0.186129,-0.172087,-0.487669,-0.4772,-0.862757,-0.521756,-0.244055,-0.522862,-0.136772,-0.325968,-0.23825,0.367706
-182399,0.967975,0.0395551,8,191,0,-0.332623,5.49477,-0.106181,0.379332,0.247455,0.300089,0.480942,0.564828,0.335,-0.210252,-0.0494725,0.497991,0.63922,0.291723,0.638315,0.500026,0.436005,0.273258
-182394,1,0.0395551,5,31,0,-0.343091,5.50457,-0.261034,0.266746,0.278282,0.150524,0.519065,0.620261,0.360241,0.155139,0.0108633,0.380839,0.837353,0.431505,0.813229,0.459021,0.631622,0.278208
-182392,0.970554,0.0395551,4,15,0,-0.305258,5.5153,-0.356331,0.262567,0.24763,0.274114,0.445346,0.500076,0.296726,0.197272,-0.0560896,0.372338,0.748978,0.317361,0.747534,0.445392,0.549477,0.285742
-182400,0.894955,0.0395551,4,15,0,-0.280659,5.51077,-0.316515,0.327466,0.238978,0.276502,0.446577,0.530049,0.276722,0.107586,-0.118394,0.188255,0.698281,0.235144,0.567664,0.464938,0.637212,0.28121
-182399,0.994307,0.0395551,5,31,0,-0.27496,5.50948,-0.302222,0.316898,0.233595,0.273792,0.486876,0.533986,0.278354,0.105071,-0.107812,0.209198,0.708709,0.232982,0.575731,0.439206,0.633451,0.288713
-182392,1,0.0395551,4,15,0,-0.286277,5.52288,-0.304558,0.160043,0.232811,0.0863985,0.443283,0.604852,0.285578,-0.0424599,0.0975575,0.353774,0.642584,0.383118,0.647324,0.349812,0.377447,0.324887
-182393,0.909814,0.0395551,5,31,0,-0.279188,5.51978,-0.29148,0.190512,0.203055,0.184693,0.536771,0.51571,0.261044,-0.186206,-0.0709697,0.278326,0.599781,0.270195,0.733128,0.426709,0.492926,0.333942
-182396,0.945303,0.0395551,6,47,0,-0.234846,5.56723,-0.367276,0.261728,0.201546,0.130952,0.786074,0.667494,0.198406,0.19179,0.0159347,0.42297,0.57135,0.21066,0.552644,0.229657,0.330246,0.308217
-182392,0.93212,0.0395551,4,15,0,-0.235957,5.56494,-0.372594,0.216451,0.185188,0.149869,0.647825,0.635069,0.257577,0.0193434,0.0361573,0.180023,0.540158,0.267438,0.521779,0.378973,0.375692,0.326489
-182399,0.955525,0.0395551,5,31,0,-0.353018,5.5287,-0.616916,0.159097,0.308293,0.279584,0.529542,0.958899,0.330205,0.388585,0.0655179,0.399341,0.634966,0.385584,0.546042,0.456053,0.379874,0.378481
-182394,0.963496,0.0395551,5,31,0,-0.314616,5.52585,-0.201968,0.296285,0.281575,0.0943922,0.476458,0.776854,0.290757,0.187898,0.149304,0.296617,0.592337,0.275241,0.666225,0.386664,0.487492,0.376707
-182392,0.99681,0.0395551,8,239,0,0.135617,5.5285,-0.760029,-0.210565,-0.17317,-0.317503,0.411303,0.122409,-0.164109,-0.261747,-0.366894,0.0216497,0.249051,-0.158019,0.199368,0.0788723,0.0885537,0.287677
-182393,0.977372,0.0395551,6,63,0,0.190086,5.54984,-0.794677,-0.289597,-0.201061,-0.280387,0.433557,0.0981397,-0.192595,-0.270446,-0.497878,-0.104489,0.104407,-0.121491,0.251669,-0.140826,-0.0286651,0.272609
-182398,0.62897,0.0395551,5,31,0,0.322515,5.53643,-0.692065,-0.321583,-0.351876,-0.446407,0.533874,0.261007,-0.361798,-0.470335,-0.317233,-0.228972,0.102339,-0.357977,0.0130387,-0.109138,-0.0584119,0.272388
-182397,0.966438,0.0395551,4,15,0,0.229001,5.545,-0.825774,-0.236298,-0.26418,-0.361049,0.545814,0.00481201,-0.233284,-0.467069,-0.330273,-0.207888,0.0338639,-0.0953571,0.161655,-0.155972,-0.0714947,0.252865
-182403,0.818223,0.0395551,4,15,0,0.238907,5.54688,-0.781753,-0.311566,-0.246678,-0.372819,0.897512,0.0997397,-0.247785,-0.639849,-0.447258,0.00912518,0.144076,-0.327468,0.169977,0.00107637,0.0486684,0.284264
-182398,1,0.0395551,5,31,0,0.205261,5.56546,-0.691902,-0.354969,-0.252287,-0.332106,0.70182,0.172115,-0.257536,-0.380319,-0.389278,-0.139547,0.123982,-0.103537,0.0879876,-0.0878556,0.0497002,0.260368
-182393,0.772778,0.0395551,6,47,0,0.275798,5.55723,-0.909153,-0.311895,-0.334914,-0.400881,0.188962,0.0666525,-0.318081,-0.375238,-0.289208,-0.078481,0.259712,-0.285937,0.258511,-0.0951035,-0.0311109,0.176155
-182397,0.439587,0.0395551,5,31,0,0.198253,5.54567,-0.987838,-0.300557,-0.253355,-0.346532,-0.216185,0.0723831,-0.235789,-0.663517,-0.48422,0.026527,0.220967,-0.252082,0.195052,-0.0313117,0.0577513,0.180892
-182399,0.920085,0.0395551,6,63,0,0.0952481,5.5577,-0.848483,-0.183773,-0.212385,-0.195314,0.272005,0.276553,-0.183124,-0.719588,-0.295329,-0.113926,0.0888525,-0.0436048,0.0524317,0.0305173,-0.0894059,0.481637
-182395,0.962514,0.0395551,6,63,0,0.3206,5.47863,-0.756251,-0.325319,-0.321318,-0.463457,-0.331673,0.0711663,-0.322407,-0.264808,-0.4336,-0.2141,0.105704,-0.304818,0.123591,-0.0968699,-0.178809,0.222874
-182397,0.955751,0.0395551,5,31,0,0.312414,5.49728,-1.3959,-0.412227,-0.358814,-0.486781,-0.265756,0.0766713,-0.309507,-0.279474,-0.555973,-0.157662,0.163458,-0.271533,0.119004,-0.206733,0.0226731,0.247209
-182395,0.943154,0.0395551,5,31,0,0.40648,5.51728,-0.64111,-0.531433,-0.478392,-0.503121,-0.37153,-0.0984827,-0.396223,-0.403112,-0.582769,-0.33933,-0.0661717,-0.422103,-0.00276154,-0.307316,-0.233389,0.302879
-182399,0.861557,0.0395551,5,31,0,0.370576,5.5146,-1.3321,-0.348372,-0.387185,-0.560883,-0.721833,0.186047,-0.403526,-0.648901,-0.654103,-0.328813,-0.00531936,-0.286721,-0.0795633,-0.197612,-0.232922,0.309019
-182398,0.9941,0.0395551,7,95,0,0.367351,5.56886,-0.670703,-0.384641,-0.412093,-0.408209,-0.0960649,-0.27458,-0.343676,-0.425017,-0.618214,-0.296185,0.154542,-0.399449,-0.031029,-0.176143,-0.19377,0.245664
-182404,0.889516,0.0395551,5,31,0,0.403117,5.5656,-0.819309,-0.413247,-0.466027,-0.617714,0.0770049,-0.494496,-0.458844,-0.289099,-0.720357,-0.396867,-0.0728048,-0.301746,0.103672,-0.227792,-0.105547,0.251121
-182398,0.82341,0.0395551,4,15,0,0.400024,5.5603,-0.898725,-0.564455,-0.459466,-0.495206,0.126212,-0.493257,-0.398581,-0.437094,-0.665059,-0.330323,0.0187494,-0.352163,0.0732717,-0.206381,-0.169293,0.234235
-182396,0.951264,0.0395551,8,159,0,-0.0981351,5.50559,-0.271331,0.0270406,0.0695602,-0.0460207,0.515148,0.487205,0.0482967,-0.172986,-0.0452157,0.0856667,0.4468,0.120162,0.227522,0.207213,0.0909546,0.428093
-182394,0.976102,0.0395551,5,31,0,-0.231187,5.51168,-0.589565,0.137905,0.200324,0.146992,0.0587084,0.546053,0.205528,-0.127914,0.0140369,0.1405,0.291209,0.282844,0.418992,0.336725,0.29881,0.439932
-182396,0.883627,0.0395551,7,79,0,-0.0929287,5.5358,-0.453049,-0.102611,0.0861118,0.0297783,0.274922,0.473898,0.0852579,0.0557809,-0.158983,0.0164471,0.539731,0.154206,0.349738,0.230872,0.310615,0.337911
-182399,0.982607,0.0395551,6,63,0,-0.152674,5.51039,-0.284555,0.213206,0.123984,-0.0312054,0.475651,0.120869,0.142782,0.214929,0.0709309,0.264886,0.416733,0.109506,0.611889,0.294581,0.299188,0.290674
-182400,0.965755,0.0395551,5,31,0,-0.107408,5.49931,-0.442033,-0.103127,0.0820494,0.0164168,0.564961,0.827108,0.123594,-0.0511504,-0.276972,0.131116,0.506047,0.0666768,0.377047,0.19913,0.289676,0.273341
-182397,0.848654,0.0395551,5,31,0,-0.090612,5.52131,-0.705092,0.136854,0.0702556,-0.10134,0.391345,0.145773,0.148843,-0.18874,-0.242618,0.196423,0.42438,0.122119,0.526412,0.220457,0.23894,0.275953
-182398,0.861597,0.0395551,6,63,0,-0.149484,5.54191,-0.394622,-0.0208719,0.0902799,-0.0609807,-0.0775929,0.6701,0.075127,-0.0689398,0.149129,0.0717472,0.459158,0.182403,0.407204,0.200025,0.254753,0.400007
-182397,0.993044,0.0395551,5,31,0,-0.171098,5.58434,-0.573594,0.0491213,0.111626,0.00291146,0.232312,0.298822,0.117475,-0.2316,-0.338335,0.125123,0.352905,0.208054,0.415762,0.22987,0.263113,0.420191
-182394,0.824023,0.0395551,8,159,0,-0.17349,5.5659,-0.371286,0.0571832,0.114062,0.124308,0.377558,0.683437,0.179654,-0.0709234,0.20301,0.215661,0.500262,0.186913,0.552598,0.273434,0.400618,0.335138
-182393,0.916469,0.0395551,5,31,0,-0.266677,5.56057,-0.368174,0.271405,0.22589,0.0985019,0.317988,0.46305,0.30666,-0.253829,0.168067,0.316157,0.603997,0.338989,0.616172,0.432538,0.445609,0.335335
-182398,0.965682,0.0395551,6,63,0,-0.342252,5.55342,-0.353037,0.278108,0.29053,0.148819,0.317626,0.435541,0.352446,-0.271711,0.235316,0.228195,0.608802,0.331527,0.561682,0.35705,0.448751,0.355242
-182398,0.971278,0.0395551,5,31,0,-0.224007,5.54848,-0.338615,0.231879,0.161875,0.12238,0.234801,0.646387,0.207735,-0.125613,0.175165,0.266656,0.821165,0.31977,0.647605,0.411024,0.459452,0.355632
-182399,0.99706,0.0395551,6,47,0,-0.224847,5.53129,-0.275888,0.184632,0.155881,0.143708,0.594956,0.553082,0.179006,-0.21751,0.0208962,0.283246,0.275806,0.395198,0.48238,0.37653,0.22641,0.400837
-182398,0.982278,0.0395551,7,95,0,0.0143381,5.56995,-0.472067,-0.0603397,-0.0896323,-0.192834,0.077833,0.11595,0.0084615,0.0111047,-0.235682,0.126736,0.367748,0.079337,0.494261,0.129823,0.400608,0.179856
-182399,0.848097,0.0395551,5,31,0,0.0429935,5.57001,-0.482786,-0.0472488,-0.0783572,-0.239205,0.0274151,0.208242,-0.0649825,0.0656954,-0.327741,0.0432924,0.321867,0.0112046,0.504101,0.0836627,0.45671,0.174214
-182399,0.790805,0.0395551,7,79,0,-0.162282,5.58168,-0.669297,0.157152,0.0730062,0.0338656,0.246183,0.563661,0.144604,-0.38799,-0.0392992,-0.00794544,0.307563,0.112225,0.398829,0.196618,0.366651,0.408648
-182393,0.987409,0.0395551,7,95,0,-0.241975,5.55679,-0.210159,0.167183,0.209474,0.200729,0.156975,0.584353,0.225388,0.162682,0.0055352,0.331979,0.730164,0.300276,0.688135,0.396967,0.428963,0.316154
-182395,0.976238,0.0395551,5,31,0,-0.297313,5.56665,-0.282897,0.359461,0.285792,0.161856,0.383749,0.732643,0.311002,-0.181859,0.103914,0.48207,0.58554,0.370783,0.651439,0.371769,0.487191,0.292786
-182392,0.895908,0.0395551,8,255,0,0.11464,5.51816,-0.707533,-0.157177,-0.121477,-0.220035,-0.115732,0.204161,-0.141986,-0.540815,-0.395298,-0.029672,0.319171,-0.153,0.2047,-0.0100629,-0.00424752,0.297745
-182396,0.754121,0.0395551,8,191,0,0.396705,5.49511,-1.23437,-0.51355,-0.439942,-0.499285,0.118343,-0.191992,-0.46883,-0.412501,-0.623347,-0.248161,0.0432813,-0.425328,0.0263184,-0.259539,-0.0870873,0.207885
-182396,0.903905,0.0395551,8,255,0,0.638813,5.5759,-1.23434,-0.599518,-0.681703,-0.722824,-0.564036,-0.260062,-0.59025,-0.986754,-0.961812,-0.515271,-0.128169,-0.610053,-0.118545,-0.428384,-0.366386,0.207429
-182397,0.990746,0.0395551,5,31,0,0.588603,5.59029,-1.36112,-0.589255,-0.636392,-0.693949,-0.171419,-0.277379,-0.544088,-0.737161,-0.636334,-0.434776,-0.0872177,-0.606093,-0.034498,-0.524193,-0.323904,0.217471
-182398,0.982222,0.0395551,5,31,0,0.544426,5.59111,-1.35537,-0.592215,-0.574764,-0.740408,-0.154209,-0.325988,-0.542369,-0.684055,-0.622263,-0.434467,-0.0937883,-0.612995,-0.0390702,-0.525351,-0.30648,0.220694
-182396,0.887363,0.0395551,7,95,0,0.605502,5.53093,-1.25051,-0.706881,-0.714586,-0.667178,-0.649858,0.00653469,-0.631248,-0.901755,-0.903805,-0.57083,-0.290626,-0.582801,-0.323241,-0.50591,-0.40619,0.343326
-182395,0.962806,0.0395551,5,31,0,0.554226,5.54816,-1.33613,-0.536301,-0.565355,-0.545755,-0.28011,-0.251818,-0.585563,-0.833684,-0.775844,-0.510973,-0.147302,-0.468569,-0.218908,-0.33942,-0.414747,0.349365
-182395,0.995696,0.0395551,6,63,0,0.437806,5.5155,-1.26313,-0.410489,-0.533946,-0.5961,-0.224988,-0.0919977,-0.432614,-0.612613,-0.718765,-0.488832,-0.291645,-0.465657,-0.218173,-0.308177,-0.406367,0.429675
-182396,0.991022,0.0395551,8,255,0,0.178307,5.58058,-0.951951,-0.276015,-0.238793,-0.415989,0.121575,0.179326,-0.1896,-0.740873,-0.409337,-0.156643,0.328838,-0.158713,0.155357,0.00856137,-0.0626894,0.327495
-182396,0.833422,0.0395551,7,111,0,0.175259,5.59059,-0.618839,-0.186287,-0.200884,-0.184668,0.159736,0.174282,-0.133894,-0.546601,-0.372197,-0.0745112,0.121832,-0.159768,0.179453,-0.0827124,0.0153946,0.286224
-182394,0.746385,0.0395551,6,63,0,0.158708,5.52453,-0.997644,-0.202178,-0.211728,-0.261716,-0.208042,0.163477,-0.148698,-0.60793,-0.422045,-0.0206957,0.11406,-0.114254,0.204711,-0.109638,0.0811715,0.254366
-182395,0.482935,0.0395551,7,95,0,0.267954,5.54166,-1.11048,-0.357178,-0.304723,-0.4109,-0.00891822,0.0919267,-0.321445,-0.379106,-0.322215,-0.291005,0.196513,-0.26433,0.0584062,-0.164918,-0.188765,0.276328
-182401,0.938412,0.0395551,8,143,0,0.126344,5.5208,-0.423828,-0.185935,-0.242134,-0.24365,0.209482,0.302528,-0.158189,-0.251738,-0.483094,-0.00313602,0.512854,-0.173002,0.388373,-0.0195392,0.275751,0.210837
-182401,0.845483,0.0395551,7,79,0,0.102384,5.48983,-1.07174,-0.233741,-0.125191,-0.230452,0.00311477,0.0282855,-0.182736,-0.376644,-0.221519,-0.117132,0.434778,-0.0196873,0.251856,-0.0378791,0.155297,0.28421
-182401,0.819211,0.0395551,4,15,0,0.139322,5.48766,-1.07995,-0.150725,-0.0961536,-0.220005,-0.0319361,0.0907601,-0.16301,-0.449671,-0.250425,-0.130639,0.386558,-0.0810301,0.213554,-0.032599,0.168271,0.286733
-182401,0.995304,0.0395551,6,63,0,0.223168,5.50922,-0.593298,-0.256367,-0.304408,-0.364433,-0.252049,0.42728,-0.271494,-0.525618,-0.424151,-0.00768344,-0.00126459,-0.273316,0.249728,0.00787522,-0.112969,0.297769
